"Date caught","Catcher","Type","Weight","Reaction Time (ms)","Last updated: Thu Jan 09 23:57:21 PST 2014"
2013-12-15 20:42:57,jeffmeng,delirious sand diver,8.223,0
2013-12-15 01:11:14,SUSAltd,quintessential flyingfish,8.1961,0
2014-01-04 00:26:57,SBot,rainbow hatchetfish,8.195,0
2013-12-28 17:47:24,SUSAltd,chocolate-covered guitarfish,8.1236,0
2013-12-20 00:23:30,jeffmeng,wiggly anenomefish,8.0821,0
2013-12-19 00:11:16,SUSAltd,holly dogfish,8.0481,0
2013-12-16 15:56:55,SUSAltd,glass winterfish,8.0477,0
2014-01-02 13:11:47,SUSAltd,Asian oarfish,8.0257,0
2014-01-03 22:54:26,SUSAltd,uncomfortable glassfish,8.0218,0
2013-12-21 21:27:21,tetranoir,festive Santafish,8.0155,0
2013-12-19 18:51:58,satrix,nice presentfish,7.9948,0
2014-01-08 02:02:00,SUSAltd,shiny cutlassfish,7.9916,1389175320139
2013-12-14 20:47:16,SUSAltd,jocular goby,7.9841,0
2014-01-08 03:07:46,SUSAltd,radiant milkfish,7.978,1389179266181
2013-12-21 20:04:51,caretcaret,despicable cavefish,7.9375,0
2013-12-22 02:20:21,SUSAltd,icy jinglefish,7.931,0
2013-12-20 19:39:01,SUSAltd,jolly dartfish,7.9069,0
2014-01-04 00:42:13,SBot,radioactive 39fish,7.8972,0
2013-12-20 16:16:17,jeffmeng,chilly pupfish,7.8889,0
2014-01-04 00:10:24,SBot,cool dragonfish,7.8571,0
2013-12-28 03:47:27,tetranoir,snowy hogsucker,7.7954,0
2013-12-21 17:29:30,XMASltd,gift-giving ornamentfish,7.7492,0
2013-12-19 16:29:30,satrix,literary jinglefish,7.7455,0
2013-12-18 20:51:12,tetranoir,insidious snowmanfish,7.7351,0
2014-01-07 23:14:35,SUSAltd,one-legged lanternfish,7.6815,1389165275654
2014-01-08 03:20:09,SUSAltd,steaming manta ray,7.6666,1389180009832
2014-01-08 01:09:21,SUSAltd,uncomfortable paradise fish,7.6575,1389172161070
2013-12-19 19:42:08,SUSAltd,metal butterflyfish,7.6248,0
2014-01-08 00:01:30,SUSAltd,despicable featherback,7.6239,1389168090589
2014-01-02 17:25:50,tetranoir,quintessential four-eyed fish,7.613,0
2013-12-19 21:48:47,caretcaret,icy alligatorfish,7.6007,0
2013-12-20 17:49:49,jeffmeng,holly reindeerfish,7.5786,0
2013-12-15 02:56:19,SUSAltd,musical wormfish,7.5738,0
2013-12-15 21:24:49,SUSAltd,radioactive pearlfish,7.5604,0
2014-01-08 02:13:33,SUSAltd,three-legged piranha,7.5452,1389176013679
2013-12-19 01:06:13,SUSAltd,snowy gunard,7.5447,0
2014-01-07 23:27:40,SUSAltd,shiny gunard,7.5378,1389166060385
2013-12-19 17:40:45,satrix,wintry iciclefish,7.531,0
2013-12-19 01:30:08,SUSAltd,frosty jinglefish,7.5304,0
2013-12-19 00:19:59,SUSAltd,jolly winterfish,7.5235,0
2014-01-02 16:09:39,caretcaret,spike-tailed quillfish,7.5047,0
2013-12-16 21:43:15,jeffmeng,nippy elffish,7.4875,0
2013-12-14 21:32:58,jeffmeng,high herring,7.465,0
2013-12-16 19:13:15,tmodi,holly porcupinefish,7.4544,0
2014-01-04 00:45:05,SBot,dead flounder,7.4328,0
2013-12-16 15:43:17,jeffmeng,yellowish snowfish,7.42,0
2013-12-19 15:16:57,Zoraelphone,rich sleighfish,7.3801,0
2013-12-21 17:50:51,SUSAltd,metal weatherfish,7.378,0
2013-12-19 00:54:54,SUSAltd,African rabbitfish,7.3448,0
2013-12-19 16:33:59,jeffmeng,nice filefish,7.3401,0
2013-12-26 16:52:11,SUSAltd,oxidized nibblefish,7.3199,0
2013-12-15 02:55:00,jeffmeng,bigeye lungfish,7.2912,0
2013-12-19 14:34:19,Zoraelphone,scorched reindeerfish,7.2707,0
2014-01-03 23:39:22,SUSAltd,optimal wormfish,7.2673,0
2013-12-27 00:39:39,SUSAltd,unanimous snowmanfish,7.2627,0
2014-01-07 00:43:37,SUSAltd,rich lampfish,7.261,783
2014-01-02 15:26:03,SUSAltd,normal piranha,7.2151,0
2013-12-18 20:58:35,SUSAltd,festive reindeerfish,7.2034,0
2013-12-19 17:54:38,Zorael,musical presentfish,7.1795,0
2013-12-18 23:37:50,nguyen,nice quillfish,7.1762,0
2013-12-19 21:45:35,caretcaret,nippy scabbardfish,7.0888,0
2013-12-15 02:45:58,SUSAltd,Arctic x-ray fish,7.065,0
2013-12-17 23:01:26,SUSAltd,wintry snowfish,7.0602,0
2013-12-16 16:37:55,tetranoir,glow-in-the-dark ornamentfish,7.0529,0
2013-12-28 03:25:34,caretcaret,nice Santafish,7.0456,0
